user_id,texto_relato,latitude,longitude,data,topico,urgency
citizen014,Moro perto da PUC-Rio e os bailes com som alto ensurdecedor vão até o amanhecer sem controle. Essa situação é um absurdo porque não consigo levar minha mãe idosa para as consultas médicas no posto. Os tiroteios frequentes nos deixam reféns dentro de casa.,-22.977274,-43.231893,2025-10-09,Conflito social,alta
citizen002,Moro Rua Marquês de São Vicente e os postes antigos estão piscando ou totalmente queimados. Essa situação é um absurdo porque sinto um medo absurdo de assalto e violência ao voltar do trabalho.,-22.977504,-43.225151,2025-09-21,Iluminacao publica,alta
citizen024,Moro Rua Artur Araripe e os aparelhos da academia ao ar livre da terceira idade sumiram ou quebraram. Essa situação é um absurdo porque as crianças correm o risco de se machucar gravemente nos ferros expostos.,-22.987776,-43.245219,2025-06-18,Espaco publico,baixa
citizen030,Moro Beco do Vidigal (acesso Gávea) e os engarrafamentos diários tornam o deslocamento de transporte público caótico. Essa situação é um absurdo porque fico exposto à criminalidade e com medo constante de morrer logo cedo.,-22.977269,-43.232169,2026-05-03,Seguranca e circulacao,baixa
citizen005,"Aqui na Parque da Cidade, os motoristas passam voando e não respeitam o limite de velocidade. Com isso, grávidas e idosos sofrem esperando o transporte público desconfortável. Os alagamentos constantes após as chuvas pioram tudo.",-22.985877,-43.246493,2026-03-11,Transito e mobilidade,media
citizen026,"Aqui na Beco do Vidigal (acesso Gávea), os bueiros da rua estão completamente obstruídos por sujeira e garrafas. Com isso, temos um risco enorme de surtos de dengue e leptospirose na vizinhança.",-22.976729,-43.231715,2025-08-30,Lixo e conservacao,baixa
citizen023,Moro perto da PUC-Rio e estão ocorrendo abordagens policiais abusivas e truculentas na comunidade. Essa situação é um absurdo porque meu filho já perdeu várias aulas este mês por ter que ficar trancado em casa. Os tiroteios frequentes nos deixam reféns dentro de casa.,-22.979133,-43.232333,2025-10-08,Conflito social,alta
citizen032,"Aqui na Rua Padre Leonel Franca, criminosos roubaram toda a fiação elétrica e os cabos de cobre dos postes. Com isso, ficamos completamente vulneráveis sem a iluminação e sem segurança.",-22.977027,-43.224000,2025-11-11,Vandalismo,media
citizen021,"Aqui na Vila Parque da Cidade, os engarrafamentos diários tornam o deslocamento de transporte público caótico. Com isso, estudantes e trabalhadores estão em pânico coletivo na hora de circular a pé.",-22.987446,-43.245995,2026-05-24,Seguranca e circulacao,baixa
citizen018,"Aqui na Vila Parque da Cidade, estão ocorrendo assaltos frequentes à mão armada perto dos pontos de ônibus. Com isso, estamos sofrendo atrasos sistemáticos e correndo o risco de demissão no emprego.",-22.987185,-43.245302,2026-05-27,Seguranca e circulacao,alta
citizen033,"Aqui na Beco do Vidigal (acesso Gávea), as brigas e agressões verbais entre pessoas em situação de rua assustam a todos. Com isso, minha ansiedade e insônia atacaram forte devido ao medo constante dos tiros. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.975951,-43.233034,2025-11-14,Conflito social,alta
citizen034,"Aqui na Rua Marquês de São Vicente, estão ocorrendo abordagens policiais abusivas e truculentas na comunidade. Com isso, não consigo levar minha mãe idosa para as consultas médicas no posto. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.977811,-43.231951,2025-11-13,Conflito social,alta
citizen038,"Aqui na Beco do Vidigal (acesso Gávea), criminosos roubaram toda a fiação elétrica e os cabos de cobre dos postes. Com isso, o cruzamento virou um caos absoluto e perigosíssimo para os pedestres.",-22.975650,-43.226506,2026-03-28,Vandalismo,baixa
citizen022,"As brigas e agressões verbais entre pessoas em situação de rua assustam a todos na Praça Santos Dumont. Como consequência direta, não consigo levar minha mãe idosa para as consultas médicas no posto. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.976460,-43.226196,2025-10-06,Conflito social,alta
citizen017,"Aqui na Rua Padre Leonel Franca, a quadra esportiva comunitária está com o piso destruído e traves caídas. Com isso, o abandono total gerou uma degradação sanitária horrível nas calçadas.",-22.978232,-43.233687,2025-11-17,Espaco publico,baixa
citizen025,Moro Beco do Vidigal (acesso Gávea) e preciso sair de madrugada para o trabalho e o caminho é totalmente deserto. Essa situação é um absurdo porque o direito básico de ir e vir sumiu devido à falta de policiamento preventivo.,-22.979370,-43.234995,2025-10-10,Seguranca e circulacao,baixa
citizen034,Moro Beco do Vidigal (acesso Gávea) e o trecho entre o transporte e o acesso à comunidade não tem segurança alguma. Essa situação é um absurdo porque fico exposto à criminalidade e com medo constante de morrer logo cedo.,-22.987015,-43.244523,2025-08-26,Seguranca e circulacao,baixa
citizen035,"Aqui na Rua Vice-Governador Rubens Berardo, está rolando um apagão frequente na rede elétrica da rua. Com isso, eu, como idoso, quase sofri um acidente feio tropeçando nas calçadas.",-22.979043,-43.242380,2025-10-30,Iluminacao publica,media
citizen007,"As lixeiras públicas instaladas na praça foram arrancadas e sumiram na Praça Santos Dumont. Como consequência direta, agora o lixo fica espalhado pelo chão gerando uma poluição visual terrível.",-22.979278,-43.241165,2025-09-03,Vandalismo,media
citizen034,"Aqui na Rua Marquês de São Vicente, as brigas e agressões verbais entre pessoas em situação de rua assustam a todos. Com isso, as crianças e adolescentes estão proibidos de brincar nas áreas públicas. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.987076,-43.245088,2025-10-08,Conflito social,alta
citizen001,Moro Parque da Cidade e as brigas e agressões verbais entre pessoas em situação de rua assustam a todos. Essa situação é um absurdo porque meu filho já perdeu várias aulas este mês por ter que ficar trancado em casa. Os tiroteios frequentes nos deixam reféns dentro de casa.,-22.975710,-43.229224,2025-11-12,Conflito social,alta
citizen029,"Estão ocorrendo assaltos frequentes à mão armada perto dos pontos de ônibus na perto da PUC-Rio. Como consequência direta, fico exposto à criminalidade e com medo constante de morrer logo cedo.",-22.978440,-43.233086,2025-11-12,Seguranca e circulacao,alta
citizen037,"Aqui na Rua Padre Leonel Franca, criminosos roubaram toda a fiação elétrica e os cabos de cobre dos postes. Com isso, o cruzamento virou um caos absoluto e perigosíssimo para os pedestres.",-22.974976,-43.229583,2025-10-24,Vandalismo,media
citizen008,"As calçadas estão totalmente bloqueadas por sacos de lixo e resíduos na Rua Vice-Governador Rubens Berardo. Como consequência direta, as crianças não podem mais usar os espaços de lazer por causa da imundície.",-22.976405,-43.224000,2026-02-24,Lixo e conservacao,media
citizen022,"As calçadas estão totalmente bloqueadas por sacos de lixo e resíduos na Rua Padre Leonel Franca. Como consequência direta, os pedestres são obrigados a caminhar pelo meio da rua correndo risco de atropelamento.",-22.976691,-43.230641,2026-01-18,Lixo e conservacao,media
citizen023,Moro Rua Vice-Governador Rubens Berardo e a rampa de acessibilidade para cadeirantes está completamente quebrada. Essa situação é um absurdo porque os entregadores de aplicativo correm risco de acidentes graves todo dia. Os alagamentos constantes após as chuvas pioram tudo.,-22.975351,-43.229111,2026-01-06,Transito e mobilidade,media
citizen039,"Aqui na Rua Marquês de São Vicente, estamos sem luz nenhuma nos caminhos principais à noite. Com isso, sinto um medo absurdo de assalto e violência ao voltar do trabalho.",-22.980250,-43.244461,2025-09-25,Iluminacao publica,alta
citizen014,Moro Estrada da Gávea e vários postes estão completamente apagados e no breu. Essa situação é um absurdo porque as alunas da EJA estão deixando de ir às aulas no turno da noite por medo.,-22.976450,-43.232511,2025-09-20,Iluminacao publica,alta
citizen006,"Estão ocorrendo abordagens policiais abusivas e truculentas na comunidade na Parque da Cidade. Como consequência direta, minha ansiedade e insônia atacaram forte devido ao medo constante dos tiros. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.977501,-43.232703,2025-10-08,Conflito social,alta
citizen038,Moro Parque da Cidade e destruíram a cobertura do ponto de ônibus e picharam toda a estrutura. Essa situação é um absurdo porque agora o lixo fica espalhado pelo chão gerando uma poluição visual terrível.,-22.987596,-43.245441,2025-10-27,Vandalismo,media
citizen017,"As calçadas estão totalmente bloqueadas por sacos de lixo e resíduos na Rua Marquês de São Vicente. Como consequência direta, os pedestres são obrigados a caminhar pelo meio da rua correndo risco de atropelamento.",-22.976484,-43.224814,2026-01-09,Lixo e conservacao,media
citizen036,"Aqui na Estrada da Gávea, restos de feira e comida apodrecem na calçada por dias sem limpeza. Com isso, isso atrai muitos ratos, baratas e gera um mau cheiro insuportável perto de casa. Os alagamentos constantes após as chuvas pioram tudo.",-22.986220,-43.245878,2026-02-04,Lixo e conservacao,media
citizen040,"Aqui na Parque da Cidade, há um acúmulo gigante de lixo e entulho abandonado no terreno. Com isso, basta uma chuvinha para a rua inteira alagar e a água invadir as residências.",-22.974829,-43.232570,2026-02-20,Lixo e conservacao,alta
citizen007,"Aqui na Rua Vice-Governador Rubens Berardo, estão ocorrendo abordagens policiais abusivas e truculentas na comunidade. Com isso, as crianças e adolescentes estão proibidos de brincar nas áreas públicas. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.987341,-43.245953,2025-11-18,Conflito social,alta
citizen021,Moro Praça Santos Dumont e os bueiros da rua estão completamente obstruídos por sujeira e garrafas. Essa situação é um absurdo porque basta uma chuvinha para a rua inteira alagar e a água invadir as residências.,-22.978327,-43.233542,2025-07-13,Lixo e conservacao,alta
citizen003,"Aqui na Praça Santos Dumont, os bailes com som alto ensurdecedor vão até o amanhecer sem controle. Com isso, as crianças e adolescentes estão proibidos de brincar nas áreas públicas. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.974828,-43.229959,2025-11-15,Conflito social,alta
citizen003,"Aqui na Beco do Vidigal (acesso Gávea), estão ocorrendo abordagens policiais abusivas e truculentas na comunidade. Com isso, os motoristas de aplicativo se recusam a entrar aqui na região após o anoitecer. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.977979,-43.234399,2025-11-16,Conflito social,alta
citizen029,Moro Beco do Vidigal (acesso Gávea) e os bailes com som alto ensurdecedor vão até o amanhecer sem controle. Essa situação é um absurdo porque não consigo levar minha mãe idosa para as consultas médicas no posto. Os tiroteios frequentes nos deixam reféns dentro de casa.,-22.977309,-43.225077,2025-11-17,Conflito social,alta
citizen038,"Moro Parque da Cidade e as calçadas estão destruídas, cheias de buracos e degraus enormes. Essa situação é um absurdo porque como cadeirante, fico completamente excluído e sem conseguir circular. Os alagamentos constantes após as chuvas pioram tudo.",-22.986419,-43.245615,2026-01-12,Transito e mobilidade,media
citizen001,"A faixa de pedestres está totalmente apagada e sem sinalização na Rua Vice-Governador Rubens Berardo. Como consequência direta, os entregadores de aplicativo correm risco de acidentes graves todo dia. Os alagamentos constantes após as chuvas pioram tudo.",-22.988577,-43.244720,2026-02-02,Transito e mobilidade,media
citizen008,"Aqui na Praça Santos Dumont, fui ameaçado por flanelinhas cobrando valores absurdos para estacionar. Com isso, minha ansiedade e insônia atacaram forte devido ao medo constante dos tiros. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.988162,-43.246016,2025-10-07,Conflito social,alta
citizen030,"Aqui na perto da PUC-Rio, as calçadas estão totalmente bloqueadas por sacos de lixo e resíduos. Com isso, temos um risco enorme de surtos de dengue e leptospirose na vizinhança.",-22.978877,-43.233491,2026-03-05,Lixo e conservacao,media
citizen008,"Moro Estrada da Gávea e as calçadas estão destruídas, cheias de buracos e degraus enormes. Essa situação é um absurdo porque já presenciei três colisões feias entre motos e carros aqui nesse cruzamento. Os alagamentos constantes após as chuvas pioram tudo.",-22.975232,-43.228687,2026-01-11,Transito e mobilidade,media
citizen005,Moro Parque da Cidade e o caminhão da coleta parou de passar com a frequência regular. Essa situação é um absurdo porque temos um risco enorme de surtos de dengue e leptospirose na vizinhança.,-22.986175,-43.245675,2026-01-25,Lixo e conservacao,baixa
citizen022,"Aqui na perto da PUC-Rio, estão ocorrendo abordagens policiais abusivas e truculentas na comunidade. Com isso, as crianças e adolescentes estão proibidos de brincar nas áreas públicas.",-22.986403,-43.245498,2025-10-18,Conflito social,baixa
citizen023,Moro Estrada da Gávea e restos de feira e comida apodrecem na calçada por dias sem limpeza. Essa situação é um absurdo porque os pedestres são obrigados a caminhar pelo meio da rua correndo risco de atropelamento. Os alagamentos constantes após as chuvas pioram tudo.,-22.974539,-43.229352,2026-01-31,Lixo e conservacao,media
citizen038,Moro Parque da Cidade e as lixeiras públicas instaladas na praça foram arrancadas e sumiram. Essa situação é um absurdo porque passa uma sensação nítida de abandono e falta de autoridade na região.,-22.976516,-43.231655,2025-09-16,Vandalismo,media
citizen035,"As brigas e agressões verbais entre pessoas em situação de rua assustam a todos na Beco do Vidigal (acesso Gávea). Como consequência direta, meu filho já perdeu várias aulas este mês por ter que ficar trancado em casa.",-22.980128,-43.242192,2025-07-23,Conflito social,baixa
citizen031,"Os bueiros da rua estão completamente obstruídos por sujeira e garrafas na Rua Artur Araripe. Como consequência direta, os pedestres são obrigados a caminhar pelo meio da rua correndo risco de atropelamento.",-22.973868,-43.230182,2026-06-10,Lixo e conservacao,baixa
citizen016,"O caminhão da coleta parou de passar com a frequência regular na Parque da Cidade. Como consequência direta, temos um risco enorme de surtos de dengue e leptospirose na vizinhança. Os alagamentos constantes após as chuvas pioram tudo.",-22.986950,-43.245458,2026-03-12,Lixo e conservacao,media
citizen020,Moro Rua Marquês de São Vicente e o trecho entre o transporte e o acesso à comunidade não tem segurança alguma. Essa situação é um absurdo porque evitamos sair de casa após o anoitecer de tanta insegurança nas vias.,-22.978435,-43.233319,2025-08-01,Seguranca e circulacao,baixa
citizen017,"As lixeiras públicas instaladas na praça foram arrancadas e sumiram na Rua Artur Araripe. Como consequência direta, ficamos completamente vulneráveis sem a iluminação e sem segurança.",-22.986861,-43.245549,2026-04-22,Vandalismo,baixa
citizen020,"Aqui na Beco do Vidigal (acesso Gávea), as brigas e agressões verbais entre pessoas em situação de rua assustam a todos. Com isso, meu filho já perdeu várias aulas este mês por ter que ficar trancado em casa. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.978549,-43.234252,2025-11-12,Conflito social,alta
citizen028,"Aqui na Vila Parque da Cidade, os motoristas passam voando e não respeitam o limite de velocidade. Com isso, grávidas e idosos sofrem esperando o transporte público desconfortável.",-22.979129,-43.241736,2025-11-10,Transito e mobilidade,baixa
citizen023,Moro Rua Artur Araripe e os postes antigos estão piscando ou totalmente queimados. Essa situação é um absurdo porque as mulheres estão sofrendo assédio constante nesse trecho escuro.,-22.985616,-43.246277,2026-03-01,Iluminacao publica,baixa
citizen004,Moro Rua Marquês de São Vicente e o caminhão da coleta parou de passar com a frequência regular. Essa situação é um absurdo porque os pedestres são obrigados a caminhar pelo meio da rua correndo risco de atropelamento.,-22.978964,-43.234102,2025-06-22,Lixo e conservacao,baixa
citizen018,"Aqui na Rua Marquês de São Vicente, está rolando um apagão frequente na rede elétrica da rua. Com isso, eu, como idoso, quase sofri um acidente feio tropeçando nas calçadas.",-22.986185,-43.244680,2026-02-14,Iluminacao publica,alta
citizen013,"Aqui na Estrada da Gávea, os tiroteios e confrontos armados entre facções e polícia estão constantes. Com isso, meu filho já perdeu várias aulas este mês por ter que ficar trancado em casa.",-22.975833,-43.227064,2025-11-14,Conflito social,alta
citizen022,"Os tiroteios e confrontos armados entre facções e polícia estão constantes na Rua Artur Araripe. Como consequência direta, as crianças e adolescentes estão proibidos de brincar nas áreas públicas.",-22.980075,-43.242482,2025-10-09,Conflito social,alta
citizen032,Moro perto da PUC-Rio e os muros públicos e escolares amanheceram pichados com símbolos de facções. Essa situação é um absurdo porque o cruzamento virou um caos absoluto e perigosíssimo para os pedestres.,-22.975293,-43.232300,2025-10-14,Vandalismo,media
citizen027,"Moro Estrada da Gávea e as calçadas estão destruídas, cheias de buracos e degraus enormes. Essa situação é um absurdo porque os entregadores de aplicativo correm risco de acidentes graves todo dia.",-22.974477,-43.229675,2025-10-03,Transito e mobilidade,alta
citizen036,Moro Estrada da Gávea e o ponto de ônibus não tem nenhuma cobertura contra chuva nem assento. Essa situação é um absurdo porque os entregadores de aplicativo correm risco de acidentes graves todo dia. Os alagamentos constantes após as chuvas pioram tudo.,-22.987588,-43.243984,2026-03-16,Transito e mobilidade,media
citizen002,"Estão ocorrendo abordagens policiais abusivas e truculentas na comunidade na perto da PUC-Rio. Como consequência direta, meu filho já perdeu várias aulas este mês por ter que ficar trancado em casa. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.975686,-43.227030,2025-10-07,Conflito social,alta
citizen039,"Os brinquedos do parquinho infantil estão enferrujados e soltos na Rua Padre Leonel Franca. Como consequência direta, o abandono total gerou uma degradação sanitária horrível nas calçadas.",-22.974779,-43.231008,2026-04-18,Espaco publico,baixa
citizen016,Moro Rua Artur Araripe e os postes antigos estão piscando ou totalmente queimados. Essa situação é um absurdo porque as mulheres estão sofrendo assédio constante nesse trecho escuro.,-22.976794,-43.231241,2025-09-01,Iluminacao publica,media
citizen031,"As calçadas estão destruídas, cheias de buracos e degraus enormes na perto da PUC-Rio. Como consequência direta, os entregadores de aplicativo correm risco de acidentes graves todo dia.",-22.977757,-43.226212,2026-01-02,Transito e mobilidade,alta
citizen002,"Aqui na Praça Santos Dumont, os motoristas passam voando e não respeitam o limite de velocidade. Com isso, está impossível atravessar com crianças e idosos com segurança. Os alagamentos constantes após as chuvas pioram tudo.",-22.976738,-43.231503,2026-01-15,Transito e mobilidade,media
citizen032,"O caminhão da coleta parou de passar com a frequência regular na Estrada da Gávea. Como consequência direta, isso atrai muitos ratos, baratas e gera um mau cheiro insuportável perto de casa. Os alagamentos constantes após as chuvas pioram tudo.",-22.988166,-43.245712,2026-01-01,Lixo e conservacao,media
citizen009,Moro Rua Artur Araripe e a faixa de pedestres está totalmente apagada e sem sinalização. Essa situação é um absurdo porque os entregadores de aplicativo correm risco de acidentes graves todo dia.,-22.976351,-43.227951,2026-03-05,Transito e mobilidade,alta
citizen014,"Aqui na Rua Padre Leonel Franca, os bueiros da rua estão completamente obstruídos por sujeira e garrafas. Com isso, os pedestres são obrigados a caminhar pelo meio da rua correndo risco de atropelamento.",-22.978008,-43.226848,2026-01-30,Lixo e conservacao,alta
citizen012,"Estão ocorrendo assaltos frequentes à mão armada perto dos pontos de ônibus na perto da PUC-Rio. Como consequência direta, fico exposto à criminalidade e com medo constante de morrer logo cedo.",-22.986850,-43.246604,2025-12-28,Seguranca e circulacao,alta
citizen028,"Aqui na Rua Vice-Governador Rubens Berardo, os bueiros da rua estão completamente obstruídos por sujeira e garrafas. Com isso, basta uma chuvinha para a rua inteira alagar e a água invadir as residências.",-22.987000,-43.247498,2026-03-08,Lixo e conservacao,alta
citizen004,"Aqui na Beco do Vidigal (acesso Gávea), não temos nenhum banheiro público ou equipamento urbano funcionando. Com isso, nossos idosos não têm mais onde sentar e interagir no fim de tarde.",-22.986548,-43.246221,2025-12-12,Espaco publico,baixa
citizen012,"A iluminação pública simplesmente sumiu há semanas na Estrada da Gávea. Como consequência direta, as mulheres estão sofrendo assédio constante nesse trecho escuro.",-22.987201,-43.244466,2025-07-05,Iluminacao publica,baixa
citizen037,Moro Vila Parque da Cidade e os bailes com som alto ensurdecedor vão até o amanhecer sem controle. Essa situação é um absurdo porque meu filho já perdeu várias aulas este mês por ter que ficar trancado em casa. Os tiroteios frequentes nos deixam reféns dentro de casa.,-22.985724,-43.245671,2025-11-13,Conflito social,alta
citizen011,"O ponto de ônibus não tem nenhuma cobertura contra chuva nem assento na Parque da Cidade. Como consequência direta, já presenciei três colisões feias entre motos e carros aqui nesse cruzamento.",-22.977387,-43.232781,2026-01-21,Transito e mobilidade,baixa
citizen008,"Aqui na Estrada da Gávea, os bueiros da rua estão completamente obstruídos por sujeira e garrafas. Com isso, isso atrai muitos ratos, baratas e gera um mau cheiro insuportável perto de casa.",-22.975267,-43.230213,2026-01-29,Lixo e conservacao,alta
citizen024,"Aqui na Praça Santos Dumont, o ponto de ônibus não tem nenhuma cobertura contra chuva nem assento. Com isso, está impossível atravessar com crianças e idosos com segurança.",-22.987297,-43.245672,2026-02-24,Transito e mobilidade,baixa
citizen038,"Moro perto da PUC-Rio e os bueiros da rua estão completamente obstruídos por sujeira e garrafas. Essa situação é um absurdo porque isso atrai muitos ratos, baratas e gera um mau cheiro insuportável perto de casa.",-22.986865,-43.247541,2025-11-02,Lixo e conservacao,baixa
citizen015,"Os brinquedos do parquinho infantil estão enferrujados e soltos na Vila Parque da Cidade. Como consequência direta, as crianças correm o risco de se machucar gravemente nos ferros expostos.",-22.976786,-43.232266,2025-08-10,Espaco publico,baixa
citizen032,"Os postes antigos estão piscando ou totalmente queimados na Rua Padre Leonel Franca. Como consequência direta, as mulheres estão sofrendo assédio constante nesse trecho escuro.",-22.972969,-43.231872,2025-10-17,Iluminacao publica,baixa
citizen028,Moro perto da PUC-Rio e a rampa de acessibilidade para cadeirantes está completamente quebrada. Essa situação é um absurdo porque grávidas e idosos sofrem esperando o transporte público desconfortável. Os alagamentos constantes após as chuvas pioram tudo.,-22.976465,-43.231341,2026-01-05,Transito e mobilidade,media
citizen040,"Os postes antigos estão piscando ou totalmente queimados na Rua Marquês de São Vicente. Como consequência direta, eu, como idoso, quase sofri um acidente feio tropeçando nas calçadas.",-22.980152,-43.233041,2025-10-10,Iluminacao publica,media
citizen018,"Moro Parque da Cidade e os motoristas passam voando e não respeitam o limite de velocidade. Essa situação é um absurdo porque como cadeirante, fico completamente excluído e sem conseguir circular. Os alagamentos constantes após as chuvas pioram tudo.",-22.976134,-43.226769,2026-02-06,Transito e mobilidade,media
citizen024,"A iluminação pública simplesmente sumiu há semanas na Estrada da Gávea. Como consequência direta, as mulheres estão sofrendo assédio constante nesse trecho escuro.",-22.979639,-43.232751,2025-11-01,Iluminacao publica,media
citizen009,"Os sinais de trânsito foram depredados e estão desligados há dias na Rua Vice-Governador Rubens Berardo. Como consequência direta, agora o lixo fica espalhado pelo chão gerando uma poluição visual terrível.",-22.975905,-43.227063,2025-11-12,Vandalismo,media
citizen008,Moro Praça Santos Dumont e as brigas e agressões verbais entre pessoas em situação de rua assustam a todos. Essa situação é um absurdo porque não consigo levar minha mãe idosa para as consultas médicas no posto.,-22.976906,-43.226563,2025-08-28,Conflito social,baixa
citizen002,Moro Rua Artur Araripe e criminosos roubaram toda a fiação elétrica e os cabos de cobre dos postes. Essa situação é um absurdo porque ficamos completamente vulneráveis sem a iluminação e sem segurança.,-22.975998,-43.225945,2025-08-29,Vandalismo,media
citizen026,"Restos de feira e comida apodrecem na calçada por dias sem limpeza na Estrada da Gávea. Como consequência direta, as crianças não podem mais usar os espaços de lazer por causa da imundície.",-22.988038,-43.244491,2025-06-23,Lixo e conservacao,baixa
citizen002,"Os bailes com som alto ensurdecedor vão até o amanhecer sem controle na perto da PUC-Rio. Como consequência direta, as crianças e adolescentes estão proibidos de brincar nas áreas públicas. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.986653,-43.245290,2025-11-17,Conflito social,alta
citizen028,"Estão ocorrendo assaltos frequentes à mão armada perto dos pontos de ônibus na Rua Artur Araripe. Como consequência direta, evitamos sair de casa após o anoitecer de tanta insegurança nas vias.",-22.987609,-43.246045,2026-05-23,Seguranca e circulacao,alta
citizen014,"Fui ameaçado por flanelinhas cobrando valores absurdos para estacionar na Beco do Vidigal (acesso Gávea). Como consequência direta, os motoristas de aplicativo se recusam a entrar aqui na região após o anoitecer. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.980679,-43.241877,2025-11-13,Conflito social,alta
citizen029,Moro Beco do Vidigal (acesso Gávea) e estão ocorrendo abordagens policiais abusivas e truculentas na comunidade. Essa situação é um absurdo porque não consigo levar minha mãe idosa para as consultas médicas no posto. Os tiroteios frequentes nos deixam reféns dentro de casa.,-22.986702,-43.245627,2025-11-16,Conflito social,alta
citizen018,Moro Rua Marquês de São Vicente e estamos sem luz nenhuma nos caminhos principais à noite. Essa situação é um absurdo porque os agentes de saúde não conseguem fazer visitas noturnas com segurança.,-22.976442,-43.231105,2025-08-18,Iluminacao publica,media
citizen031,Moro Parque da Cidade e os postes antigos estão piscando ou totalmente queimados. Essa situação é um absurdo porque os agentes de saúde não conseguem fazer visitas noturnas com segurança.,-22.988190,-43.245537,2026-01-21,Iluminacao publica,baixa
citizen012,"A faixa de pedestres está totalmente apagada e sem sinalização na Vila Parque da Cidade. Como consequência direta, os entregadores de aplicativo correm risco de acidentes graves todo dia. Os alagamentos constantes após as chuvas pioram tudo.",-22.976898,-43.224319,2026-03-06,Transito e mobilidade,media
citizen032,Moro perto da PUC-Rio e os motoristas passam voando e não respeitam o limite de velocidade. Essa situação é um absurdo porque já presenciei três colisões feias entre motos e carros aqui nesse cruzamento. Os alagamentos constantes após as chuvas pioram tudo.,-22.975144,-43.225070,2026-02-03,Transito e mobilidade,media
citizen021,"Aqui na Parque da Cidade, a iluminação pública simplesmente sumiu há semanas. Com isso, as mulheres estão sofrendo assédio constante nesse trecho escuro.",-22.977720,-43.232190,2025-09-21,Iluminacao publica,media
citizen028,"Os bueiros da rua estão completamente obstruídos por sujeira e garrafas na Rua Vice-Governador Rubens Berardo. Como consequência direta, as crianças não podem mais usar os espaços de lazer por causa da imundície.",-22.975984,-43.232989,2026-03-06,Lixo e conservacao,alta
citizen003,Moro Vila Parque da Cidade e os tiroteios e confrontos armados entre facções e polícia estão constantes. Essa situação é um absurdo porque minha ansiedade e insônia atacaram forte devido ao medo constante dos tiros.,-22.974792,-43.230886,2025-10-11,Conflito social,alta
citizen039,"Fui ameaçado por flanelinhas cobrando valores absurdos para estacionar na Rua Artur Araripe. Como consequência direta, os motoristas de aplicativo se recusam a entrar aqui na região após o anoitecer. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.978644,-43.242702,2025-11-12,Conflito social,alta
citizen036,"Aqui na Praça Santos Dumont, os postes antigos estão piscando ou totalmente queimados. Com isso, eu, como idoso, quase sofri um acidente feio tropeçando nas calçadas.",-22.987078,-43.245950,2026-03-11,Iluminacao publica,alta
citizen009,"As lixeiras públicas instaladas na praça foram arrancadas e sumiram na Vila Parque da Cidade. Como consequência direta, ficamos completamente vulneráveis sem a iluminação e sem segurança.",-22.988890,-43.245862,2025-08-29,Vandalismo,media
citizen035,Moro Rua Marquês de São Vicente e os engarrafamentos diários tornam o deslocamento de transporte público caótico. Essa situação é um absurdo porque evitamos sair de casa após o anoitecer de tanta insegurança nas vias.,-22.976418,-43.226323,2025-09-18,Seguranca e circulacao,baixa
citizen014,"As calçadas estão totalmente bloqueadas por sacos de lixo e resíduos na Vila Parque da Cidade. Como consequência direta, basta uma chuvinha para a rua inteira alagar e a água invadir as residências.",-22.974557,-43.232092,2026-03-14,Lixo e conservacao,alta
citizen014,"Aqui na Praça Santos Dumont, fui ameaçado por flanelinhas cobrando valores absurdos para estacionar. Com isso, as crianças e adolescentes estão proibidos de brincar nas áreas públicas. Os tiroteios frequentes nos deixam reféns dentro de casa.",-22.986253,-43.246850,2025-10-11,Conflito social,alta
citizen028,"A faixa de pedestres está totalmente apagada e sem sinalização na Parque da Cidade. Como consequência direta, os entregadores de aplicativo correm risco de acidentes graves todo dia. Os alagamentos constantes após as chuvas pioram tudo.",-22.979362,-43.232767,2026-01-28,Transito e mobilidade,media
citizen023,"Aqui na Rua Marquês de São Vicente, criminosos roubaram toda a fiação elétrica e os cabos de cobre dos postes. Com isso, agora o lixo fica espalhado pelo chão gerando uma poluição visual terrível.",-22.985521,-43.245675,2026-06-08,Vandalismo,media
citizen011,"Aqui na Beco do Vidigal (acesso Gávea), as calçadas estão destruídas, cheias de buracos e degraus enormes. Com isso, já presenciei três colisões feias entre motos e carros aqui nesse cruzamento. Os alagamentos constantes após as chuvas pioram tudo.",-22.985899,-43.246505,2026-01-30,Transito e mobilidade,media
citizen028,"Aqui na Parque da Cidade, estão ocorrendo abordagens policiais abusivas e truculentas na comunidade. Com isso, não consigo levar minha mãe idosa para as consultas médicas no posto.",-22.978610,-43.234937,2025-10-25,Conflito social,baixa
