user_id,texto_relato,latitude,longitude,data,topico,urgency
citizen05,Gostaria de solicitar fiscalização de barulho comercial e ordem pública em estabelecimento na Rua Marquês de São Vicente.,-22.976593,-43.224481,2025-08-26,Outro,baixa
citizen01,Perdi a consulta médica da minha mãe idosa porque os acessos da comunidade foram fechados logo cedo por causa de uma operação policial que dura dias.,-22.975579,-43.224480,2025-10-13,Conflito social,alta
citizen12,Gostaria de solicitar fiscalização de barulho comercial e ordem pública em estabelecimento na Rua Marquês de São Vicente.,-22.986229,-43.245910,2026-05-04,Outro,baixa
citizen09,"Sempre que chove forte, a rua principal de acesso alaga completamente. Fico presa sem conseguir ir trabalhar ou levar meus filhos na creche.",-22.976647,-43.230467,2026-01-14,Transito e mobilidade,alta
citizen03,Fiquei ilhado no ponto de ônibus porque o transporte público parou de circular completamente após o início de um tiroteio na região.,-22.977780,-43.233836,2025-10-13,Conflito social,alta
citizen12,Os aparelhos da academia da terceira idade estão soltos e sem manutenção. Vários idosos já deixaram de se exercitar por medo de acidentes.,-22.974774,-43.229838,2026-06-11,Espaco publico,alta
citizen03,Fiquei ilhado no ponto de ônibus porque o transporte público parou de circular completamente após o início de um tiroteio na região.,-22.977900,-43.242060,2025-10-19,Conflito social,alta
citizen09,O acesso ao posto de saúde está com vários postes apagados. Saio do meu tratamento noturno e sinto uma insegurança enorme ao andar por aqui.,-22.978615,-43.233995,2026-02-24,Iluminacao publica,media
citizen01,Eu sou idoso e acabei sofrendo um tombo feio voltando do supermercado por causa da escuridão e falta de iluminação na rua da minha casa.,-22.987308,-43.245036,2025-07-25,Iluminacao publica,baixa
citizen12,"As calçadas estão bloqueadas por sacos de lixo e entulho de obras. Nós pedestres temos que andar pelo meio da rua, correndo risco.",-22.975418,-43.230202,2026-01-19,Lixo e conservacao,media
citizen02,O lixo jogado perto do canal está entupindo tudo e exalando um odor terrível. Tenho pavor de que a próxima chuva forte cause uma enchente aqui.,-22.986501,-43.245849,2026-02-12,Lixo e conservacao,media
citizen06,"Eu evito ao máximo atravessar essa rua porque os carros passam voando e não respeitam os pedestres, já que não tem nenhuma placa de velocidade.",-22.975949,-43.229682,2025-06-18,Transito e mobilidade,baixa
citizen10,Gostaria de solicitar fiscalização de barulho comercial e ordem pública em estabelecimento na Rua Marquês de São Vicente.,-22.987680,-43.243451,2025-12-05,Outro,baixa
citizen09,"Os frequentes confrontos armados e tiroteios me impedem de sair para trabalhar, causando faltas e o risco de eu perder meu emprego.",-22.985157,-43.245951,2026-06-10,Seguranca e circulacao,alta
citizen02,Meus filhos pequenos não podem mais brincar ou ir ao projeto social de esportes porque os confrontos armados acontecem a qualquer hora do dia.,-22.987758,-43.246075,2025-10-17,Conflito social,alta
citizen01,"Estou grávida e passo muito mal esperando o ônibus aqui na Gávea, pois o ponto não tem nenhum assento e nenhuma cobertura contra o sol ou chuva.",-22.986194,-43.245004,2026-01-24,Transito e mobilidade,media
citizen12,"Tentei voltar de aplicativo ontem à noite, mas três motoristas cancelaram a corrida dizendo que não entram na nossa área da Gávea por medo.",-22.980874,-43.242094,2026-05-17,Conflito social,baixa
citizen09,Não aguento mais o medo constante de morar aqui. Os conflitos frequentes entre grupos armados disputando o território tiram a nossa paz e o sono.,-22.987812,-43.246309,2025-10-20,Conflito social,alta
citizen02,Meus filhos pequenos não podem mais brincar ou ir ao projeto social de esportes porque os confrontos armados acontecem a qualquer hora do dia.,-22.975490,-43.232642,2025-10-18,Conflito social,alta
citizen06,Levaram os cabos de cobre dos postes novamente esta madrugada. Minha rua está totalmente às escuras e os assaltos explodiram aqui na região.,-22.978873,-43.232971,2025-12-22,Vandalismo,alta
citizen06,"Nós, estudantes da PUC, estamos sofrendo com assaltos frequentes à mão armada nos pontos de ônibus do entorno da faculdade.",-22.977908,-43.231696,2026-05-02,Seguranca e circulacao,alta
citizen08,"Um terreno abandonado aqui na rua virou depósito de lixo e móveis velhos. Além do mau cheiro, o local está atraindo criminosos e usuários de drogas.",-22.979064,-43.234761,2026-02-08,Lixo e conservacao,media
citizen13,As árvores grandes sem poda estão batendo nos cabos de alta tensão da rua e provocando faíscas assustadoras sempre que venta forte.,-22.976687,-43.231929,2026-01-22,Outro,baixa
citizen04,"Como entregador de bicicleta, sofro muito com a falta de sinalização e ciclovias na Gávea. O percurso atrasa e corremos risco de vida.",-22.977187,-43.233024,2025-11-27,Seguranca e circulacao,baixa
citizen04,"Fui assaltada ontem de noite na região do viaduto da Gávea. Levaram minha bolsa e meu celular, tá perigoso demais passar por ali a pé.",-22.986930,-43.246136,2026-06-05,Conflito social,baixa
citizen13,"As calçadas estão bloqueadas por sacos de lixo e entulho de obras. Nós pedestres temos que andar pelo meio da rua, correndo risco.",-22.977390,-43.224789,2025-09-23,Lixo e conservacao,media
citizen01,Levaram os cabos de cobre dos postes novamente esta madrugada. Minha rua está totalmente às escuras e os assaltos explodiram aqui na região.,-22.974369,-43.225314,2025-08-31,Vandalismo,alta
citizen02,Teve uma confusão enorme e discussão generalizada na fila do posto de saúde hoje de manhã devido à total falta de informação sobre o atendimento.,-22.975663,-43.224609,2026-01-07,Conflito social,baixa
citizen14,Gostaria de solicitar fiscalização de barulho comercial e ordem pública em estabelecimento na Rua Marquês de São Vicente.,-22.987572,-43.246611,2025-10-28,Outro,baixa
citizen02,Os sinais de trânsito da avenida estão apagados há dias porque roubaram a fiação elétrica de noite. O cruzamento virou um caos absoluto.,-22.974159,-43.229501,2025-11-17,Vandalismo,media
citizen05,O entorno do nosso centro cultural na Gávea está totalmente às escuras e abandonado. Paramos de fazer nossas atividades e apresentações artísticas à noite.,-22.978089,-43.231381,2026-06-04,Iluminacao publica,baixa
citizen10,"A rampa de acessibilidade do terminal de ônibus está quebrada há meses. Como cadeirante, dependo da boa vontade dos outros para subir.",-22.987001,-43.245546,2026-01-23,Transito e mobilidade,baixa
citizen02,Eu sou idoso e acabei sofrendo um tombo feio voltando do supermercado por causa da escuridão e falta de iluminação na rua da minha casa.,-22.986876,-43.243419,2026-01-09,Iluminacao publica,media
citizen11,"O caminhão da Comlurb parou de passar com regularidade e as sacolas de lixo já estão invadindo a pista, atrapalhando a passagem dos carros.",-22.976026,-43.226686,2025-10-16,Lixo e conservacao,media
citizen04,"O embarque no terminal de ônibus é uma confusão generalizada e perigosa por falta de organização, filas e sinalização adequada.",-22.979274,-43.232820,2025-09-15,Seguranca e circulacao,baixa
citizen11,"Um terreno abandonado aqui na rua virou depósito de lixo e móveis velhos. Além do mau cheiro, o local está atraindo criminosos e usuários de drogas.",-22.979493,-43.233214,2026-01-11,Lixo e conservacao,media
citizen06,Levaram os cabos de cobre dos postes novamente esta madrugada. Minha rua está totalmente às escuras e os assaltos explodiram aqui na região.,-22.976151,-43.232532,2026-01-22,Vandalismo,alta
citizen07,Os ônibus que passam por aqui estão todos pichados por dentro e com os bancos rasgados ou quebrados. Um desrespeito com o trabalhador.,-22.978319,-43.233900,2025-12-29,Vandalismo,media
citizen07,"Sempre que chove forte, a rua principal de acesso alaga completamente. Fico presa sem conseguir ir trabalhar ou levar meus filhos na creche.",-22.986979,-43.247404,2026-02-09,Transito e mobilidade,alta
citizen09,A depredação recorrente das estações e abrigos de transporte está dificultando a vida de quem precisa acordar cedo para trabalhar na Gávea.,-22.976079,-43.233774,2025-12-15,Vandalismo,baixa
citizen12,"Sempre que chove forte, a rua principal de acesso alaga completamente. Fico presa sem conseguir ir trabalhar ou levar meus filhos na creche.",-22.978608,-43.232439,2026-01-13,Transito e mobilidade,alta
citizen13,Fiquei ilhado no ponto de ônibus porque o transporte público parou de circular completamente após o início de um tiroteio na região.,-22.973646,-43.231002,2026-04-16,Conflito social,alta
citizen01,Os ônibus que passam por aqui estão todos pichados por dentro e com os bancos rasgados ou quebrados. Um desrespeito com o trabalhador.,-22.976028,-43.231788,2026-05-17,Vandalismo,media
citizen08,Minha ansiedade e insônia pioraram muito nas últimas semanas. O barulho de tiros frequentes perto das nossas casas está destruindo nossa saúde mental.,-22.974221,-43.229843,2025-10-12,Conflito social,alta
citizen10,"Sentimos que a Gávea foi esquecida pelo poder público. Não há investimento em praças, parques ou áreas de convivência para nós.",-22.980344,-43.243380,2026-06-01,Espaco publico,baixa
citizen06,Os brinquedos do parquinho estão todos enferrujados e com ferros expostos. Meu filho quase se machucou feio em um balanço quebrado.,-22.974675,-43.229862,2026-02-19,Espaco publico,media
citizen11,"Eu uso cadeira de rodas e não consigo transitar pelas calçadas perto do ponto de ônibus, estão todas destruídas e cheias de buracos.",-22.987099,-43.245903,2025-11-12,Transito e mobilidade,baixa
citizen01,Eu sou idoso e acabei sofrendo um tombo feio voltando do supermercado por causa da escuridão e falta de iluminação na rua da minha casa.,-22.978868,-43.232950,2025-09-04,Iluminacao publica,baixa
